step,infected_sensitive_status,susceptible_status,infected_resistant_status,recoveries_r_status,recoveries_s_status,carrier_is_status,carrier_ir_status,treatments_treatment,finished_treatment,post_treatment_treatment
1921,0,0,12,4,0,1,30,0,46,46
1922,0,0,12,4,0,1,30,0,46,46
1923,0,0,12,4,0,1,30,0,46,46
1924,0,0,12,4,0,1,30,0,46,46
1925,0,0,12,4,0,1,30,0,46,46
1926,0,0,12,4,0,1,30,0,46,46
1927,0,0,12,4,0,1,30,0,46,46
1928,0,0,12,4,0,1,30,0,46,46
1929,0,0,12,4,0,1,30,0,46,46
1930,0,0,12,4,0,1,30,0,46,46
1931,0,0,12,4,0,1,30,0,46,46
1932,0,0,12,4,0,1,30,0,46,46
1933,0,0,12,4,0,1,30,0,46,46
1934,0,0,12,4,0,1,30,0,46,46
1935,0,0,12,4,0,1,30,0,46,46
1936,0,0,12,4,0,1,30,0,46,46
1937,0,0,11,5,0,1,30,0,46,46
1938,0,0,11,5,0,1,30,0,46,46
1939,0,0,11,5,0,1,30,0,46,46
1940,0,0,11,5,0,1,30,0,46,46
1941,0,0,11,5,0,1,30,0,46,46
1942,0,0,11,5,0,1,30,0,46,46
1943,0,0,11,5,0,1,30,0,46,46
1944,0,0,11,5,0,1,30,0,46,46
1945,0,0,11,5,0,1,30,0,46,46
1946,0,0,12,4,0,1,30,0,46,46
1947,0,0,12,4,0,1,30,0,46,46
1948,0,0,10,5,0,1,30,0,45,45
1949,0,0,10,5,0,1,30,0,45,45
1950,0,0,10,5,0,1,30,0,45,45
1951,0,0,10,5,0,1,30,0,45,45
1952,0,0,10,5,0,1,30,0,45,45
1953,0,0,10,5,0,1,30,0,45,45
1954,0,0,10,5,0,1,30,0,45,45
1955,0,0,10,5,0,1,30,0,45,45
1956,0,0,10,5,0,1,30,0,45,45
1957,0,0,10,5,0,1,30,0,45,45
1958,0,0,10,5,0,1,30,0,45,45
1959,0,0,10,5,0,1,30,0,45,45
1960,0,0,10,5,0,1,30,0,45,45
1961,0,0,10,5,0,1,30,0,45,45
1962,0,0,10,5,0,1,30,0,45,45
1963,0,0,10,5,0,1,30,0,45,45
1964,0,0,10,5,0,1,30,0,45,45
1965,0,0,10,5,0,1,30,0,45,45
1966,0,0,10,5,0,1,30,0,45,45
1967,0,0,10,5,0,1,30,0,45,45
1968,0,0,10,5,0,1,30,0,45,45
1969,0,0,10,5,0,1,30,0,45,45
1970,0,0,10,5,0,1,30,0,45,45
1971,0,0,10,5,0,1,30,0,45,45
1972,0,0,10,5,0,1,30,0,45,45
1973,0,0,10,5,0,1,30,0,45,45
1974,0,0,10,5,0,1,30,0,45,45
1975,0,0,10,5,0,1,30,0,45,45
1976,0,0,10,5,0,1,30,0,45,45
1977,0,0,10,5,0,1,30,0,45,45
1978,0,0,10,5,0,1,30,0,45,45
1979,0,0,10,5,0,1,30,0,45,45
1980,0,0,10,5,0,1,30,0,45,45
1981,0,0,10,5,0,1,30,0,45,45
1982,0,0,10,5,0,1,30,0,45,45
1983,0,0,10,5,0,1,30,0,45,45
1984,0,0,10,5,0,1,30,0,45,45
1985,0,0,10,5,0,1,30,0,45,45
1986,0,0,10,5,0,1,30,0,45,45
1987,0,0,10,5,0,1,30,0,45,45
1988,0,0,10,5,0,1,30,0,45,45
1989,0,0,10,5,0,1,30,0,45,45
1990,0,0,10,5,0,1,30,0,45,45
1991,0,0,10,5,0,1,30,0,45,45
1992,0,0,10,5,0,1,30,0,45,45
1993,0,0,10,5,0,1,30,0,45,45
1994,0,0,10,5,0,1,30,0,45,45
1995,0,0,10,5,0,1,30,0,45,45
1996,0,0,10,5,0,1,30,0,45,45
1997,0,0,10,5,0,1,30,0,45,45
1998,0,0,10,5,0,1,30,0,45,45
1999,0,0,10,5,0,1,30,0,45,45
2000,0,0,10,5,0,1,30,0,45,45
2001,0,0,10,5,0,1,30,0,45,45
2002,0,0,10,5,0,1,30,0,45,45
2003,0,0,10,5,0,1,30,0,45,45
2004,0,0,10,5,0,1,30,0,45,45
2005,0,0,10,5,0,1,30,0,45,45
2006,0,0,10,5,0,1,30,0,45,45
2007,0,0,10,5,0,1,30,0,45,45
2008,0,0,10,5,0,1,30,0,45,45
2009,0,0,10,5,0,1,30,0,45,45
2010,0,0,10,5,0,1,30,0,45,45
2011,0,0,11,4,0,1,30,0,45,45
2012,0,0,11,4,0,1,30,0,45,45
2013,0,0,11,4,0,1,30,0,45,45
2014,0,0,11,3,0,1,31,0,45,45
2015,0,0,11,3,0,1,31,0,45,45
2016,0,0,11,3,0,1,31,0,45,45
2017,0,0,11,3,0,1,31,0,45,45
2018,0,0,11,3,0,1,31,0,45,45
2019,0,0,11,3,0,1,31,0,45,45
2020,0,0,11,3,0,1,31,0,45,45
2021,0,0,11,3,0,1,31,0,45,45
2022,0,0,11,3,0,1,31,0,45,45
2023,0,0,11,3,0,1,31,0,45,45
2024,0,0,11,3,0,1,31,0,45,45
2025,0,0,11,3,0,1,31,0,45,45
2026,0,0,11,3,0,1,31,0,45,45
2027,0,0,11,3,0,1,31,0,45,45
2028,0,0,11,3,0,1,31,0,45,45
2029,0,0,11,3,0,1,31,0,45,45
2030,0,0,11,3,0,1,31,0,45,45
2031,0,0,11,3,0,1,31,0,45,45
2032,0,0,11,3,0,1,31,0,45,45
2033,0,0,11,3,0,1,31,0,45,45
2034,0,0,11,3,0,1,31,0,45,45
2035,0,0,11,3,0,1,31,0,45,45
2036,0,0,11,3,0,1,31,0,45,45
2037,0,0,11,3,0,1,31,0,45,45
2038,0,0,11,3,0,1,31,0,45,45
2039,0,0,11,3,0,1,31,0,45,45
2040,0,0,11,3,0,1,31,0,45,45
2041,0,0,11,3,0,1,31,0,45,45
2042,0,0,11,3,0,1,31,0,45,45
2043,0,0,11,3,0,1,31,0,45,45
2044,0,0,11,3,0,1,31,0,45,45
2045,0,0,11,3,0,1,31,0,45,45
2046,0,0,11,3,0,1,31,0,45,45
2047,0,0,11,3,0,1,31,0,45,45
2048,0,0,11,3,0,1,31,0,45,45
2049,0,0,11,3,0,1,31,0,45,45
2050,0,0,11,3,0,1,31,0,45,45
2051,0,0,11,3,0,1,31,0,45,45
2052,0,0,11,3,0,1,31,0,45,45
2053,0,0,11,3,0,1,31,0,45,45
2054,0,0,11,3,0,1,31,0,45,45
2055,0,0,11,3,0,1,31,0,45,45
2056,0,0,11,3,0,1,31,0,45,45
2057,0,0,11,3,0,1,31,0,45,45
2058,0,0,11,3,0,1,31,0,45,45
2059,0,0,11,3,0,1,31,0,45,45
2060,0,0,11,3,0,1,31,0,45,45
2061,0,0,11,3,0,1,31,0,45,45
2062,0,0,11,3,0,1,31,0,45,45
2063,0,0,11,3,0,1,31,0,45,45
2064,0,0,10,3,0,1,31,0,44,44
2065,0,0,10,3,0,1,31,0,44,44
2066,0,0,10,3,0,1,31,0,44,44
2067,0,0,10,3,0,1,31,0,44,44
2068,0,0,10,3,0,1,31,0,44,44
2069,0,0,10,3,0,1,31,0,44,44
2070,0,0,10,3,0,1,31,0,44,44
2071,0,0,10,3,0,1,31,0,44,44
2072,0,0,10,3,0,1,31,0,44,44
2073,0,0,9,4,0,1,31,0,44,44
2074,0,0,9,4,0,1,31,0,44,44
2075,0,0,9,4,0,1,31,0,44,44
2076,0,0,9,4,0,1,31,0,44,44
2077,0,0,9,4,0,1,31,0,44,44
2078,0,0,9,4,0,1,31,0,44,44
2079,0,0,9,4,0,1,31,0,44,44
2080,0,0,9,4,0,1,31,0,44,44
2081,0,0,9,4,0,1,31,0,44,44
2082,0,0,9,4,0,1,31,0,44,44
2083,0,0,9,4,0,1,31,0,44,44
2084,0,0,9,4,0,1,31,0,44,44
2085,0,0,9,4,0,1,31,0,44,44
2086,0,0,9,4,0,1,31,0,44,44
2087,0,0,9,4,0,1,31,0,44,44
2088,0,0,9,4,0,1,31,0,44,44
2089,0,0,9,4,0,1,31,0,44,44
2090,0,0,9,4,0,1,31,0,44,44
2091,0,0,9,4,0,1,31,0,44,44
2092,0,0,9,4,0,1,31,0,44,44
2093,0,0,9,4,0,1,31,0,44,44
2094,0,0,9,4,0,1,31,0,44,44
2095,0,0,9,4,0,1,31,0,44,44
2096,0,0,9,4,0,1,31,0,44,44
2097,0,0,9,4,0,1,31,0,44,44
2098,0,0,9,4,0,1,31,0,44,44
2099,0,0,9,4,0,1,31,0,44,44
2100,0,0,9,4,0,1,31,0,44,44
2101,0,0,9,4,0,1,31,0,44,44
2102,0,0,9,4,0,1,31,0,44,44
2103,0,0,9,4,0,1,31,0,44,44
2104,0,0,9,4,0,1,31,0,44,44
2105,0,0,9,4,0,1,31,0,44,44
2106,0,0,9,4,0,1,31,0,44,44
2107,0,0,9,4,0,1,31,0,44,44
2108,0,0,9,4,0,1,31,0,44,44
2109,0,0,9,4,0,1,31,0,44,44
2110,0,0,9,4,0,1,31,0,44,44
2111,0,0,9,4,0,1,31,0,44,44
2112,0,0,9,4,0,1,31,0,44,44
2113,0,0,9,4,0,1,31,0,44,44
2114,0,0,9,4,0,1,31,0,44,44
2115,0,0,9,4,0,1,31,0,44,44
2116,0,0,9,4,0,1,31,0,44,44
2117,0,0,9,4,0,1,31,0,44,44
2118,0,0,9,4,0,1,31,0,44,44
2119,0,0,9,4,0,1,31,0,44,44
2120,0,0,9,4,0,1,31,0,44,44
2121,0,0,9,4,0,1,31,0,44,44
2122,0,0,9,4,0,1,31,0,44,44
2123,0,0,9,4,0,1,31,0,44,44
2124,0,0,9,4,0,1,31,0,44,44
2125,0,0,9,4,0,1,31,0,44,44
2126,0,0,9,4,0,1,31,0,44,44
2127,0,0,9,4,0,1,31,0,44,44
2128,0,0,9,4,0,1,31,0,44,44
2129,0,0,9,4,0,1,31,0,44,44
2130,0,0,9,4,0,1,31,0,44,44
2131,0,0,9,4,0,1,31,0,44,44
2132,0,0,9,4,0,1,31,0,44,44
2133,0,0,9,4,0,1,31,0,44,44
2134,0,0,9,4,0,1,31,0,44,44
2135,0,0,9,4,0,1,31,0,44,44
2136,0,0,9,4,0,1,31,0,44,44
2137,0,0,9,4,0,1,31,0,44,44
2138,0,0,9,4,0,1,31,0,44,44
2139,0,0,9,4,0,1,31,0,44,44
2140,0,0,9,4,0,1,31,0,44,44
2141,0,0,9,4,0,1,31,0,44,44
2142,0,0,9,4,0,1,31,0,44,44
2143,0,0,9,4,0,1,31,0,44,44
2144,0,0,9,4,0,1,31,0,44,44
2145,0,0,9,4,0,1,31,0,44,44
2146,0,0,9,4,0,1,31,0,44,44
2147,0,0,9,4,0,1,31,0,44,44
2148,0,0,9,4,0,1,31,0,44,44
2149,0,0,9,4,0,1,31,0,44,44
2150,0,0,9,4,0,1,31,0,44,44
2151,0,0,9,4,0,1,31,0,44,44
2152,0,0,8,4,0,1,31,0,43,43
2153,0,0,9,3,0,1,31,0,43,43
2154,0,0,9,3,0,1,31,0,43,43
2155,0,0,9,3,0,1,31,0,43,43
2156,0,0,9,3,0,1,31,0,43,43
2157,0,0,9,3,0,1,31,0,43,43
2158,0,0,9,3,0,1,31,0,43,43
2159,0,0,9,3,0,1,31,0,43,43
2160,0,0,9,3,0,1,31,0,43,43
2161,0,0,9,3,0,1,31,0,43,43
2162,0,0,9,3,0,1,31,0,43,43
2163,0,0,9,3,0,1,31,0,43,43
2164,0,0,8,3,0,1,31,0,42,42
2165,0,0,8,3,0,1,31,0,42,42
2166,0,0,8,3,0,1,31,0,42,42
2167,0,0,8,3,0,1,31,0,42,42
2168,0,0,8,3,0,1,31,0,42,42
2169,0,0,8,3,0,1,31,0,42,42
2170,0,0,8,3,0,1,31,0,42,42
2171,0,0,8,3,0,1,31,0,42,42
2172,0,0,8,3,0,1,31,0,42,42
2173,0,0,8,3,0,1,31,0,42,42
2174,0,0,8,3,0,1,31,0,42,42
2175,0,0,8,3,0,1,31,0,42,42
2176,0,0,8,3,0,1,31,0,42,42
2177,0,0,8,3,0,1,31,0,42,42
2178,0,0,9,2,0,1,31,0,42,42
2179,0,0,9,2,0,1,31,0,42,42
2180,0,0,9,2,0,1,31,0,42,42
2181,0,0,9,2,0,1,31,0,42,42
2182,0,0,9,2,0,1,31,0,42,42
2183,0,0,9,2,0,1,31,0,42,42
2184,0,0,9,2,0,1,31,0,42,42
2185,0,0,9,2,0,1,31,0,42,42
2186,0,0,9,2,0,1,31,0,42,42
2187,0,0,9,2,0,1,31,0,42,42
2188,0,0,9,2,0,1,31,0,42,42
2189,0,0,9,2,0,1,31,0,42,42
2190,0,0,9,2,0,1,31,0,42,42
2191,0,0,9,2,0,1,31,0,42,42
2192,0,0,9,2,0,1,31,0,42,42
2193,0,0,9,2,0,1,31,0,42,42
2194,0,0,9,2,0,1,31,0,42,42
2195,0,0,9,2,0,1,31,0,42,42
2196,0,0,9,2,0,1,31,0,42,42
2197,0,0,9,2,0,1,31,0,42,42
2198,0,0,9,2,0,1,31,0,42,42
2199,0,0,9,2,0,1,31,0,42,42
2200,0,0,9,2,0,1,31,0,42,42
2201,0,0,9,2,0,1,31,0,42,42
2202,0,0,9,2,0,1,31,0,42,42
2203,0,0,9,2,0,1,31,0,42,42
2204,0,0,9,2,0,1,31,0,42,42
2205,0,0,9,2,0,1,31,0,42,42
2206,0,0,9,2,0,1,31,0,42,42
2207,0,0,9,2,0,1,31,0,42,42
2208,0,0,9,2,0,1,31,0,42,42
2209,0,0,9,2,0,1,31,0,42,42
2210,0,0,9,2,0,1,31,0,42,42
2211,0,0,9,2,0,1,31,0,42,42
2212,0,0,9,2,0,1,31,0,42,42
2213,0,0,9,2,0,1,31,0,42,42
2214,0,0,9,2,0,1,31,0,42,42
2215,0,0,9,2,0,1,31,0,42,42
2216,0,0,9,2,0,1,31,0,42,42
2217,0,0,9,2,0,1,31,0,42,42
2218,0,0,9,2,0,1,31,0,42,42
2219,0,0,9,2,0,1,31,0,42,42
2220,0,0,9,2,0,1,31,0,42,42
2221,0,0,9,2,0,1,31,0,42,42
2222,0,0,9,2,0,1,31,0,42,42
2223,0,0,9,2,0,1,31,0,42,42
2224,0,0,9,2,0,1,31,0,42,42
2225,0,0,9,2,0,1,31,0,42,42
2226,0,0,9,2,0,1,31,0,42,42
2227,0,0,9,2,0,1,31,0,42,42
2228,0,0,9,2,0,1,31,0,42,42
2229,0,0,9,2,0,1,31,0,42,42
2230,0,0,9,2,0,1,31,0,42,42
2231,0,0,9,2,0,1,31,0,42,42
2232,0,0,9,2,0,1,31,0,42,42
2233,0,0,9,2,0,1,31,0,42,42
2234,0,0,9,2,0,1,31,0,42,42
2235,0,0,9,2,0,1,31,0,42,42
2236,0,0,9,2,0,1,31,0,42,42
2237,0,0,9,2,0,1,31,0,42,42
2238,0,0,9,2,0,1,31,0,42,42
2239,0,0,9,2,0,1,31,0,42,42
2240,0,0,9,2,0,1,31,0,42,42
2241,0,0,9,2,0,1,31,1,42,42
2242,0,0,9,2,0,1,31,1,42,42
2243,0,0,9,2,0,1,31,1,42,42
2244,0,0,9,2,0,1,31,1,42,42
2245,0,0,9,2,0,1,31,1,42,42
2246,0,0,9,2,0,1,31,0,43,43
2247,0,0,9,2,0,1,31,0,43,43
2248,0,0,9,2,0,1,31,0,43,43
2249,0,0,9,2,0,1,31,0,43,43
2250,0,0,9,2,0,1,31,0,43,43
2251,0,0,9,2,0,1,31,0,43,43
2252,0,0,9,2,0,1,31,0,43,43
2253,0,0,9,2,0,1,31,0,43,43
2254,0,0,9,2,0,1,31,0,43,43
2255,0,0,9,2,0,1,31,0,43,43
2256,0,0,9,2,0,1,31,0,43,43
2257,0,0,9,2,0,1,31,0,43,43
2258,0,0,9,2,0,1,31,0,43,43
2259,0,0,9,2,0,1,31,0,43,43
2260,0,0,9,2,0,1,31,0,43,43
2261,0,0,9,2,0,1,31,0,43,43
2262,0,0,9,2,0,1,31,0,43,43
2263,0,0,9,2,0,1,31,0,43,43
2264,0,0,9,2,0,1,31,0,43,43
2265,0,0,9,2,0,1,31,0,43,43
2266,0,0,9,2,0,1,31,0,43,43
2267,0,0,9,2,0,1,31,0,43,43
2268,0,0,9,2,0,1,31,0,43,43
2269,0,0,9,2,0,1,31,0,43,43
2270,0,0,9,2,0,1,31,0,43,43
2271,0,0,9,2,0,1,31,0,43,43
2272,0,0,9,2,0,1,31,0,43,43
2273,0,0,9,2,0,1,31,0,43,43
2274,0,0,9,2,0,1,31,0,43,43
2275,0,0,9,2,0,1,31,0,43,43
2276,0,0,9,2,0,1,31,0,43,43
2277,0,0,9,2,0,1,31,0,43,43
2278,0,0,9,2,0,1,31,0,43,43
2279,0,0,9,2,0,1,31,0,43,43
2280,0,0,9,2,0,1,31,0,43,43
2281,0,0,9,2,0,1,31,0,43,43
2282,0,0,9,2,0,1,31,0,43,43
2283,0,0,9,2,0,1,31,0,43,43
2284,0,0,9,2,0,1,31,0,43,43
2285,0,0,9,2,0,1,31,0,43,43
2286,0,0,9,2,0,1,31,0,43,43
2287,0,0,9,2,0,1,31,0,43,43
2288,0,0,9,2,0,1,31,0,43,43
2289,0,0,9,2,0,1,31,0,43,43
2290,0,0,9,2,0,1,31,0,43,43
2291,0,0,9,2,0,1,31,0,43,43
2292,0,0,9,2,0,1,31,0,43,43
2293,0,0,9,2,0,1,31,0,43,43
2294,0,0,9,2,0,1,31,0,43,43
2295,0,0,9,2,0,1,31,0,43,43
2296,0,0,9,2,0,1,31,0,43,43
2297,0,0,9,2,0,1,31,0,43,43
2298,0,0,9,2,0,1,31,0,43,43
2299,0,0,9,2,0,1,31,0,43,43
2300,0,0,9,2,0,1,31,0,43,43
2301,0,0,9,2,0,1,31,0,43,43
2302,0,0,9,2,0,1,31,0,43,43
2303,0,0,9,2,0,1,31,0,43,43
2304,0,0,9,2,0,1,31,0,43,43
2305,0,0,9,2,0,1,31,0,43,43
2306,0,0,9,2,0,1,31,0,43,43
2307,0,0,9,2,0,1,31,0,43,43
2308,0,0,9,2,0,1,31,0,43,43
2309,0,0,9,2,0,1,31,0,43,43
2310,0,0,9,2,0,1,31,0,43,43
2311,0,0,9,2,0,1,31,0,43,43
2312,0,0,9,2,0,1,31,0,43,43
2313,0,0,9,2,0,1,31,0,43,43
2314,0,0,9,2,0,1,31,0,43,43
2315,0,0,9,2,0,1,31,0,43,43
2316,0,0,9,2,0,1,31,0,43,43
2317,0,0,9,2,0,1,31,0,43,43
2318,0,0,9,2,0,1,31,0,43,43
2319,0,0,9,2,0,1,31,0,43,43
2320,0,0,9,2,0,1,31,0,43,43
2321,0,0,9,2,0,1,31,0,43,43
2322,0,0,9,2,0,1,31,0,43,43
2323,0,0,9,2,0,1,31,0,43,43
2324,0,0,9,2,0,1,31,0,43,43
2325,0,0,9,2,0,1,31,0,43,43
2326,0,0,9,2,0,1,31,0,43,43
2327,0,0,9,2,0,1,31,0,43,43
2328,0,0,9,1,0,1,32,0,43,43
2329,0,0,9,1,0,1,32,0,43,43
2330,0,0,9,1,0,1,32,0,43,43
2331,0,0,9,1,0,1,32,0,43,43
2332,0,0,9,1,0,1,32,0,43,43
2333,0,0,9,1,0,1,32,0,43,43
2334,0,0,9,1,0,1,32,0,43,43
2335,0,0,9,1,0,1,32,0,43,43
2336,0,0,9,1,0,1,32,0,43,43
2337,0,0,9,1,0,1,32,0,43,43
2338,0,0,9,1,0,1,32,0,43,43
2339,0,0,9,1,0,1,32,0,43,43
2340,0,0,9,1,0,1,32,0,43,43
2341,0,0,9,1,0,1,32,0,43,43
2342,0,0,9,1,0,1,32,0,43,43
2343,0,0,9,1,0,1,32,0,43,43
2344,0,0,9,1,0,1,32,0,43,43
2345,0,0,9,1,0,1,32,0,43,43
2346,0,0,9,1,0,1,32,0,43,43
2347,0,0,9,1,0,1,32,0,43,43
2348,0,0,9,1,0,1,32,0,43,43
2349,0,0,9,1,0,1,32,0,43,43
2350,0,0,9,1,0,1,32,0,43,43
2351,0,0,9,1,0,1,32,0,43,43
2352,0,0,9,1,0,1,32,0,43,43
2353,0,0,9,1,0,1,32,0,43,43
2354,0,0,9,1,0,1,32,0,43,43
2355,0,0,9,1,0,1,32,0,43,43
2356,0,0,9,1,0,1,32,0,43,43
2357,0,0,9,1,0,1,32,0,43,43
2358,0,0,9,1,0,1,32,0,43,43
2359,0,0,9,1,0,1,32,0,43,43
2360,0,0,9,1,0,1,32,0,43,43
2361,0,0,9,1,0,1,32,0,43,43
2362,0,0,9,1,0,1,32,0,43,43
2363,0,0,9,1,0,1,32,0,43,43
2364,0,0,9,1,0,1,32,0,43,43
2365,0,0,9,1,0,1,32,0,43,43
2366,0,0,9,1,0,1,32,0,43,43
2367,0,0,9,1,0,1,32,0,43,43
2368,0,0,9,1,0,1,32,0,43,43
2369,0,0,9,1,0,1,32,0,43,43
2370,0,0,9,1,0,1,32,0,43,43
2371,0,0,9,1,0,1,32,0,43,43
2372,0,0,9,1,0,1,32,0,43,43
2373,0,0,9,1,0,1,32,0,43,43
2374,0,0,9,1,0,1,32,0,43,43
2375,0,0,9,1,0,1,32,0,43,43
2376,0,0,9,1,0,1,32,0,43,43
2377,0,0,9,1,0,1,32,0,43,43
2378,0,0,9,1,0,1,32,0,43,43
2379,0,0,9,1,0,1,32,0,43,43
2380,0,0,9,1,0,1,32,0,43,43
2381,0,0,9,1,0,1,32,0,43,43
2382,0,0,9,1,0,1,32,0,43,43
2383,0,0,9,1,0,1,32,0,43,43
2384,0,0,9,1,0,1,32,0,43,43
2385,0,0,9,1,0,1,32,0,43,43
2386,0,0,9,1,0,1,32,0,43,43
2387,0,0,9,1,0,1,32,0,43,43
2388,0,0,9,1,0,1,32,0,43,43
2389,0,0,9,1,0,1,32,0,43,43
2390,0,0,9,1,0,1,32,0,43,43
2391,0,0,9,1,0,1,32,0,43,43
2392,0,0,9,1,0,1,32,0,43,43
2393,0,0,9,1,0,1,32,0,43,43
2394,0,0,9,1,0,1,32,0,43,43
2395,0,0,8,2,0,1,32,0,43,43
2396,0,0,8,2,0,1,32,0,43,43
2397,0,0,8,2,0,1,32,0,43,43
2398,0,0,8,2,0,1,32,0,43,43
2399,0,0,8,2,0,1,32,0,43,43
2400,0,0,8,2,0,1,32,0,43,43
